logFC,ensid
ENSG00000184144,5.66628231054241,ENSG00000184144
ENSG00000145569,4.43352436321972,ENSG00000145569
ENSG00000143740,1.84591630886089,ENSG00000143740
ENSG00000165716,1.92572589570294,ENSG00000165716
ENSG00000171365,-2.09831702708593,ENSG00000171365
ENSG00000234745,2.06728376637552,ENSG00000234745
ENSG00000124762,2.677703604826,ENSG00000124762
ENSG00000171444,3.12761358117508,ENSG00000171444
ENSG00000181544,-5.57188214582741,ENSG00000181544
ENSG00000254764,5.95387829620228,ENSG00000254764
ENSG00000183963,1.92597935859356,ENSG00000183963
ENSG00000076351,2.2531317633425,ENSG00000076351
ENSG00000002079,8.70686781771163,ENSG00000002079
ENSG00000145632,2.89132928786328,ENSG00000145632
ENSG00000157570,6.52846235695566,ENSG00000157570
ENSG00000188338,5.113260874524,ENSG00000188338
ENSG00000158258,7.24256425337114,ENSG00000158258
ENSG00000149809,2.35977106205813,ENSG00000149809
ENSG00000250782,6.42845704921644,ENSG00000250782
